run_id,robot,arm_id,step_idx,time_s,target_x,target_y,target_z,meas_x,meas_y,meas_z,dt
20260421_135152_roarm_1_ep03,roarm,roarm_1,115,22.8,260,0,230,259.532922199574,1.1171324097154,231.524819390386,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,116,23,257.5,0,227.5,257.685082410626,-1.29098621284289,228.276789918112,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,117,23.2,255,0,225,255.577744615357,-2.54439288278178,226.055934689492,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,118,23.4,252.5,0,222.5,252.077844758024,-0.812055564082887,223.773547548431,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,119,23.6,250,0,220,249.190732842794,-0.646440064491746,221.344759091844,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,120,23.8,250,0,220,247.032890779633,1.38356411140485,222.778935793005,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,121,24,210,-160,130,209.428688548795,-159.148125815622,129.649247809448,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,122,24.2,217.5,-156.666666666667,135,214.905281272801,-158.175787071646,132.563823420175,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,123,24.4,225,-153.333333333333,140,220.975942653116,-154.924636281294,136.340981050862,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,124,24.6,232.5,-150,145,230.373692327649,-151.474817463912,143.416667719762,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,125,24.8,240,-146.666666666667,150,237.867005809522,-147.19265087338,146.781531429148,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,126,25,247.5,-143.333333333333,155,243.43037372138,-145.021130908086,152.943293796357,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,127,25.2,255,-140,160,253.64338430193,-141.758500298676,159.401423158337,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,128,25.4,262.5,-136.666666666667,165,260.878558666159,-136.247684312585,163.65117823506,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,129,25.6,270,-133.333333333333,170,266.610390275487,-136.323646518297,168.481957748259,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,130,25.8,277.5,-130,175,275.857357094203,-132.10577732093,172.741076299835,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,131,26,285,-126.666666666667,180,282.127062772298,-129.745290621313,177.59355867152,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,132,26.2,292.5,-123.333333333333,185,289.494614398301,-124.954745265595,182.983900142168,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,133,26.4,300,-120,190,298.147813211688,-121.142080131441,189.964591607022,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,134,26.6,300,-120,190,299.979804605839,-117.59430839656,189.267544969375,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,135,26.8,292.5,-96.6666666666667,185,295.261475644388,-102.573509426737,186.725055149516,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,136,27,285,-73.3333333333333,180,288.595791806178,-84.3199924886768,180.445662141563,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,137,27.2,277.5,-50,175,278.263298568778,-58.4438850546087,177.90566223651,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,138,27.4,270,-26.6666666666667,170,271.687960510947,-33.8245659840455,172.62945004398,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,139,27.6,262.5,-3.33333333333331,165,263.344471631525,-10.7745345039889,166.259206458308,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,140,27.8,255,20,160,259.473979186127,11.8390710141131,163.285908566564,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,141,28,247.5,43.3333333333333,155,250.018718909405,35.9156859689983,157.121350559116,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,142,28.2,240,66.6666666666667,150,239.607967237027,57.0875988718407,152.489678925069,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,143,28.4,232.5,90,145,234.291310626518,79.6462872504213,146.347879391187,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,144,28.6,225,113.333333333333,140,227.823439501339,102.963995884481,142.648233065432,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,145,28.8,217.5,136.666666666667,135,219.260164847975,130.496033032405,135.936186096951,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,146,29,210,160,130,212.739737118519,149.941298901628,130.84113054119,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,147,29.2,210,160,130,209.832311391115,157.950559687036,131.163852922676,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,148,29.4,213.333333333333,146.666666666667,137.5,212.861202920278,149.081462585693,136.64529827183,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,149,29.6,216.666666666667,133.333333333333,145,216.86188780215,137.664803057867,143.368972164358,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,150,29.8,220,120,152.5,219.791996621028,123.175948706404,150.852655520385,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,151,30,223.333333333333,106.666666666667,160,221.414045162218,110.112588442623,157.765732996144,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,152,30.2,226.666666666667,93.3333333333333,167.5,224.820835465695,97.5585664304818,165.529432750013,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,153,30.4,230,80,175,230.205036227385,84.3314499115721,172.831263740478,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,154,30.6,233.333333333333,66.6666666666667,182.5,232.151270912145,71.6674483152889,180.391346697617,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,155,30.8,236.666666666667,53.3333333333333,190,234.551122374981,58.578408752829,188.068288520814,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,156,31,240,40,197.5,238.702153378961,47.4919774653484,194.405270401815,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,157,31.2,243.333333333333,26.6666666666667,205,241.006977893715,29.5313400339883,203.117742178456,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,158,31.4,246.666666666667,13.3333333333333,212.5,246.475412732912,17.4832422842183,210.925339678554,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,159,31.6,250,0,220,249.346484017993,5.04471783343048,217.720890226916,0.2
20260421_135152_roarm_1_ep04,roarm,roarm_1,160,31.8,250,0,220,250.487663340739,1.48226684904416,222.186568414177,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,161,32,300,120,190,300.640554399162,120.517287039107,190.693624163683,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,162,32.2,295.833333333333,110,192.5,299.767886897512,114.606920591851,190.740588394581,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,163,32.4,291.666666666667,100,195,290.308693360338,105.203239665123,192.041592607019,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,164,32.6,287.5,90,197.5,288.340498898785,94.0607496945703,198.288347510708,0.2
