Time_s,RL_SpeedOverride,Reward,TrackingError_mm,EE_Velocity_mms,TorqueMag_Nm
41.6294767,0.987838625907898,0.0191996093021956,5.75126146791427,51.5472572940325,51.0698930530728
41.6819247,0.988860070705414,0.0482928223370532,2.80648136364604,80.3056173432992,51.0698930530728
41.7343129,0.989984691143036,0.0719280320175567,0.583358330624186,112.9941868478,65.8708198375698
42.1511623,0.990809619426727,0.0633052665296012,11.798876115409,148.455848302967,65.8708198375698
42.2031419,0.991383492946625,0.0672966308110591,17.3598466778637,185.613285411368,65.8708198375698
42.2558474,0.991786241531372,0.0777048058770788,19.7749979556979,223.468983082932,65.8708198375698
42.4631153,0.992125809192657,0.0723866587739029,25.1151099314901,261.1052274346,65.8708198375698
42.5153298,0.993232250213623,0.0436042035479397,31.5148585129761,297.684105790734,122.682579337256
42.7715027,0.993443787097931,0.00691642315630762,41.4882819475494,332.447506682767,122.682579337256
42.9727254,0.993583261966705,-0.0249165318291835,49.9165459786104,364.717119849399,122.682579337256
43.0250879,0.993709206581116,-0.0629030504406304,61.3451669316413,393.894436236567,122.682579337256
43.0799869,0.99380886554718,-0.102456746981966,73.928989051288,419.460747997334,122.682579337256
43.3412753,0.993895649909973,-0.142319347499014,87.158303269066,440.977148492033,123.685803839797
43.607118,0.993947625160217,-0.182159311043152,100.900839057344,458.0845322883,123.685803839797
43.6597536,0.993980169296265,-0.221634952643517,115.015946771777,470.503595160767,123.685803839797
43.8803478,0.993994951248169,-0.26037857377997,129.356991683262,478.034834091466,123.685803839797
43.9293324,0.993993163108826,-0.298018769676986,143.773748011873,480.558547269535,123.685803839797
43.9800772,0.99313873052597,-0.333478241392677,158.1147929618,478.034834091466,27.7047543217794
44.4605333,0.991952300071716,0.0582248417399049,0.000468913390022863,470.503595160767,27.7047543217794
44.5119634,0.992887020111084,0.0265008775307007,13.742067055259,458.0845322883,27.7047543217794
44.5643671,0.993666708469391,-0.00273282687383011,26.97138151002,440.977148492033,27.7047543217794
44.7684049,0.994308531284332,-0.0291174281091731,39.55520394994,419.460747997334,27.7047543217794
44.8209668,0.995668172836304,-0.0561626901024268,51.3720370370369,393.894436236565,113.430232572383
45.0944068,0.996014654636383,-0.0757121578116874,62.313550632519,364.717119849403,113.430232572383
45.3246454,0.996622920036316,-0.23351655281339,129.49155683738,332.447506682797,113.430232572383
45.3759095,0.996799409389496,-0.244993030524931,138.129543393136,297.684105790734,113.430232572383
45.4277699,0.996836483478546,-0.228388598064564,135.898448085275,261.105227434602,113.430232572383
45.6608381,0.997015297412872,-0.224576251494156,137.984868246563,223.468983082898,140.497185318645
45.9153056,0.996826350688934,-0.14327595283888,110.628191581575,185.613285411368,140.497185318645
45.9787889,0.996556878089905,-0.0748026832598026,79.7887864075492,148.455848302967,140.497185318645
46.1840106,0.996372580528259,-0.0791621044085221,74.9883186741364,112.9941868478,140.497185318645
46.2393939,0.996118903160095,-0.0834644413525892,69.6137421823154,80.3056173432992,140.497185318645
46.2965339,0.995291948318481,-0.0525795529758394,51.3018282567273,51.5472572940325,97.1955542355663
46.7651264,0.994867622852325,-0.0735485888313752,51.646891940587,27.9560254117693,97.1955542355663
46.8173786,0.994328260421753,-0.0959112955491598,51.9542201975052,10.8486416155301,97.1955542355663
46.8699339,0.993576288223267,-0.102527283841324,45.3406101038728,1.6216270315681,97.1955542355663
47.074051,0.992903351783752,-0.09957254317033,41.1194253519719,0.725213655346221,97.1955542355663
47.1256031,0.993498563766479,-0.037605164238132,36.3294906611618,4.85166002317298,130.570848998365
47.3854506,0.993462800979614,0.0748737741515093,0.806635039393974,12.5023146402707,130.570848998365
47.6050652,0.993778824806213,0.0834677138492421,1.44058927012357,23.0526342726406,130.570848998365
47.6567232,0.994051098823547,0.0905093659948369,2.50109677203904,35.9137638709262,130.570848998365
47.7121699,0.994260966777802,0.102023574964921,1.51572129684733,50.5325365708139,130.570848998365
47.9268946,0.994050860404968,0.105948073855372,3.50746545978625,66.3914736925812,95.8816152576851
48.194212,0.994234144687653,0.107677197005095,5.99772898691162,83.0087847413615,95.8816152576851
48.2476743,0.994355320930481,0.116245555166138,5.48835917980503,99.9383674072231,95.8816152576851
48.4526709,0.994483530521393,0.111349722480106,8.88609480993425,116.769807564863,95.8816152576851
48.5159921,0.994580090045929,0.0978462729790931,11.8948906127715,133.128379273863,95.8816152576851
48.5668723,0.99476683139801,0.0960906387137331,11.9569036525336,148.675044778605,108.86485364731
48.9765149,0.994829833507538,0.0790990924759755,16.8500972877811,163.10645450825,108.86485364731
49.0287856,0.994874894618988,0.0616813046427028,22.1347457000843,176.154947076775,108.86485364731
49.0816985,0.994806826114655,0.0715685498940809,16.6076835458134,187.58854928299,108.86485364731
49.2953589,0.994789779186249,0.0622622699578935,19.0815313794278,197.210976110447,108.86485364731
49.3464263,0.994586944580078,0.0528891692104391,23.2038070521154,204.861630727561,92.1884510701785
49.6258043,0.994568467140198,0.0358468189630579,29.2865193882277,210.415604487509,92.1884510701785
49.9182416,0.994535505771637,0.0193126429719872,35.3724614655198,213.783676928256,92.1884510701785
49.9733409,0.994492888450623,0.00246225055691778,41.8198307747827,214.912315772667,92.1884510701785
50.0293396,0.99435830116272,0.0522041799655291,21.5865662543405,213.783676928256,92.1884510701785
50.3235527,0.994627118110657,0.0363243991789205,26.0379642118192,210.415604487509,93.7332666015156
50.587192,0.994863867759705,0.0231737949621705,31.7329650839139,204.861630727561,93.7332666015156
50.6410634,0.994953811168671,0.0463454455097276,22.9893632217475,197.210976110447,93.7332666015156
50.9429867,0.995091557502747,0.0498651982108866,22.3988512491938,187.588549282989,93.7332666015156
50.9935787,0.995194315910339,0.0520147465636715,22.6018042948359,176.154947076776,93.7332666015156
51.0475358,0.995187699794769,0.0544190515214335,21.7191190665481,163.10645450825,88.3296389078129
51.5397371,0.995148956775665,0.0803387563356973,12.7656468078195,148.675044778605,88.3296389078129
51.5917726,0.995160639286041,0.084830892477749,12.7134498843264,133.128379273858,88.3296389078129
51.6449009,0.995143413543701,0.0916274610753004,11.9574432072318,116.769807564871,88.3296389078129
51.8649351,0.995132267475128,0.0898541167903356,14.8989125999791,99.9383674072189,88.3296389078129
51.9165938,0.995306611061096,0.0923156578100254,16.6041918743729,83.0087847413765,110.58460955255
52.1757055,0.995238840579987,0.0839144885598897,18.5959358428765,66.391473692565,110.58460955255
52.3806329,0.995047926902771,0.100530757463145,8.91845533216155,50.5325365708063,110.58460955255
52.4319585,0.994907140731812,0.0918961809301618,9.23148448172354,35.9137638709473,110.58460955255
