run_id,robot,arm_id,step_idx,time_s,target_x,target_y,target_z,meas_x,meas_y,meas_z,dt
20260317_133522,kuka,kuka_main,179,5.34,571.524472918845,-34.590832876222,566,572.476,-62.409,566,0.03
20260317_133522,kuka,kuka_main,180,5.37,571.34123910593,-29.2312438484491,566,571.341,-29.2307701,566,0.03
20260317_133522,kuka,kuka_main,181,5.4,571.164848246533,-24.0718112110921,566,571.341,-29.2307701,566,0.03
20260317_133522,kuka,kuka_main,182,5.43,570.997063947334,-19.1641204595232,566,571.341,-29.2307701,566,0.03
20260317_133522,kuka,kuka_main,183,5.46,570.839506172839,-14.5555555555556,566,571.341,-29.2307701,566,0.03
20260317_133522,kuka,kuka_main,184,5.49,570.6936193249,-10.2883652533175,566,571.341,-29.2307701,566,0.03
20260317_133522,kuka,kuka_main,185,5.52,570.560640322227,-6.39872942512905,566,570.694,-10.288,566,0.03
20260317_133522,kuka,kuka_main,186,5.55,570.44156667991,-2.91582538737742,566,570.694,-10.288,566,0.03
20260317_133522,kuka,kuka_main,187,5.58,570.337124588936,0.139105773607454,566,570.694,-10.288,566,0.03
20260317_133522,kuka,kuka_main,188,5.61,570.247736995703,2.75369287567746,566,570.694,-10.288,566,0.03
20260317_133522,kuka,kuka_main,189,5.64,570.173491681539,4.92536831499055,566,570.694,-10.288,566,0.03
20260317_133522,kuka,kuka_main,190,5.67,570.114109342218,6.66230174013512,566,570.694,-10.288,566,0.03
20260317_133522,kuka,kuka_main,191,5.7,570.068911667478,7.98433372625452,566,570.694,-10.288,566,0.03
20260317_133522,kuka,kuka_main,192,5.73,570.036789420541,8.92390944917123,566,570.694,-10.288,566,0.03
20260317_133522,kuka,kuka_main,193,5.76,570.016170517624,9.52701235951126,566,570.694,-10.288,566,0.03
20260317_133522,kuka,kuka_main,194,5.79,570.004988107459,9.85409785682896,566,570.694,-10.288,566,0.03
20260317_133522,kuka,kuka_main,195,5.82,570.000648650813,9.98102696373081,566,570.694,-10.288,566,0.03
20260317_133522,kuka,kuka_main,196,5.85,570,10,566,570.694,-10.288,566,0.03
20260317_133522,kuka,kuka_main,197,5.88,569.999351349187,10.0379460725387,566,570.694,-10.288,566,0.03
20260317_133522,kuka,kuka_main,198,5.91,569.995011892541,10.2918042863423,566,570.694,-10.288,566,0.03
20260317_133522,kuka,kuka_main,199,5.94,569.983829482376,10.9459752809776,566,570.694,-10.288,566,0.03
20260317_133522,kuka,kuka_main,200,5.97,569.963210579459,12.1521811016577,566,569.984,10.946,566,0.03
20260317_133522,kuka,kuka_main,201,6,569.931088332522,14.0313325474909,566,569.984,10.946,566,0.03
20260317_133522,kuka,kuka_main,202,6.03,569.885890657782,16.6753965197297,566,569.984,10.946,566,0.03
20260317_133522,kuka,kuka_main,203,6.06,569.826508318461,20.1492633700189,566,569.984,10.946,566,0.03
20260317_133522,kuka,kuka_main,204,6.09,569.752263004297,24.4926142486452,566,569.984,10.946,566,0.03
20260317_133522,kuka,kuka_main,205,6.12,569.662875411064,29.7217884527853,566,569.827,20.149,566,0.03
20260317_133522,kuka,kuka_main,206,6.15,569.55843332009,35.831650774755,566,569.827,20.149,566,0.03
20260317_133522,kuka,kuka_main,207,6.18,569.439359677773,42.7974588502581,566,569.827,20.149,566,0.03
20260317_133522,kuka,kuka_main,208,6.21,569.3063806751,50.5767305066349,566,569.827,20.149,566,0.03
20260317_133522,kuka,kuka_main,209,6.24,569.160493827161,59.1111111111111,566,569.827,20.149,566,0.03
20260317_133522,kuka,kuka_main,210,6.27,569.002936052666,68.3282409190466,566,569.008057,68.1827698,566.000061,0.03
20260317_133522,kuka,kuka_main,211,6.3,568.835151753467,78.1436224221841,566,569.008057,68.1827698,566.000061,0.03
20260317_133522,kuka,kuka_main,212,6.33,568.65876089407,88.4624876968983,566,569.008057,68.1827698,566.000061,0.03
20260317_133522,kuka,kuka_main,213,6.36,568.475527081155,99.1816657524441,566,569.008057,68.1827698,566.000061,0.03
20260317_133522,kuka,kuka_main,214,6.39,568.287325643091,110.191449879206,566,569.008057,68.1827698,566.000061,0.03
20260317_133522,kuka,kuka_main,215,6.42,568.096111709454,121.377464996946,566,568.289612,116.35878,566.004,0.03
20260317_133522,kuka,kuka_main,216,6.45,567.903888290546,132.622535003054,566,568.289612,116.35878,566.004,0.03
20260317_133522,kuka,kuka_main,217,6.48,567.712674356909,143.808550120794,566,568.289612,116.35878,566.004,0.03
20260317_133522,kuka,kuka_main,218,6.51,567.524472918845,154.818334247556,566,568.289612,116.35878,566.004,0.03
20260317_133522,kuka,kuka_main,219,6.54,567.34123910593,165.537512303102,566,568.289612,116.35878,566.004,0.03
20260317_133522,kuka,kuka_main,220,6.57,567.164848246533,175.856377577816,566,568.289612,116.35878,566.004,0.03
20260317_133522,kuka,kuka_main,221,6.6,566.997063947334,185.671759080954,566,568.289612,116.35878,566.004,0.03
20260317_133522,kuka,kuka_main,222,6.63,566.839506172839,194.888888888889,566,568.289612,116.35878,566.004,0.03
20260317_133522,kuka,kuka_main,223,6.66,566.6936193249,203.423269493365,566,568.289612,116.35878,566.004,0.03
20260317_133522,kuka,kuka_main,224,6.69,566.560640322227,211.202541149742,566,568.289612,116.35878,566.004,0.03
20260317_133522,kuka,kuka_main,225,6.72,566.44156667991,218.168349225245,566,566.997,185.672,566,0.03
20260317_133522,kuka,kuka_main,226,6.75,566.337124588936,224.278211547215,566,566.997,185.672,566,0.03
20260317_133522,kuka,kuka_main,227,6.78,566.247736995703,229.507385751355,566,566.997,185.672,566,0.03
20260317_133522,kuka,kuka_main,228,6.81,566.173491681539,233.850736629981,566,566.997,185.672,566,0.03
20260317_133522,kuka,kuka_main,229,6.84,566.114109342218,237.32460348027,566,566.997,185.672,566,0.03
20260317_133522,kuka,kuka_main,230,6.87,566.068911667478,239.968667452509,566,566.337,224.278,566,0.03
20260317_133522,kuka,kuka_main,231,6.9,566.036789420541,241.847818898342,566,566.337,224.278,566,0.03
20260317_133522,kuka,kuka_main,232,6.93,566.016170517624,243.054024719023,566,566.337,224.278,566,0.03
20260317_133522,kuka,kuka_main,233,6.96,566.004988107459,243.708195713658,566,566.337,224.278,566,0.03
20260317_133522,kuka,kuka_main,234,6.99,566.000648650813,243.962053927462,566,566.337,224.278,566,0.03
20260317_133522,kuka,kuka_main,235,7.02,566,244,566,566,244,566,0.03
20260317_133522,kuka,kuka_main,236,7.05,566,244,565.951351189053,566,244,566,0.03
20260317_133522,kuka,kuka_main,237,7.08,566,244,565.625891940587,566,244,566,0.03
20260317_133522,kuka,kuka_main,238,7.11,566,244,564.787211178234,566,244,566,0.03
20260317_133522,kuka,kuka_main,239,7.14,566,244,563.240793459413,566,244,566,0.03
20260317_133522,kuka,kuka_main,240,7.17,566,244,560.831624939114,566,244,566,0.03
20260317_133522,kuka,kuka_main,241,7.2,566,244,557.44179933368,566,244,566,0.03
20260317_133522,kuka,kuka_main,242,7.23,566,244,552.988123884591,566,244,566,0.03
20260317_133522,kuka,kuka_main,243,7.26,566,244,547.41972532225,566,244,566,0.03
20260317_133522,kuka,kuka_main,244,7.29,566,244,540.715655829762,566,244,566,0.03
20260317_133522,kuka,kuka_main,245,7.32,566,244,532.882499006724,566.004395,244.001099,533.137146,0.03
20260317_133522,kuka,kuka_main,246,7.35,566,244,523.951975833002,566.004395,244.001099,533.137146,0.03
20260317_133522,kuka,kuka_main,247,7.38,566,244,513.978550632519,566.004395,244.001099,533.137146,0.03
20260317_133522,kuka,kuka_main,248,7.41,566,244,503.037037037037,566.004395,244.001099,533.137146,0.03
20260317_133522,kuka,kuka_main,249,7.44,566,244,491.22020394994,566.004395,244.001099,533.137146,0.03
20260317_133522,kuka,kuka_main,250,7.47,566,244,478.63638151002,566.165833,244.041504,485.175873,0.03
20260317_133522,kuka,kuka_main,251,7.5,566,244,465.407067055259,566.165833,244.041504,485.175873,0.03
20260317_133522,kuka,kuka_main,252,7.53,566,244,451.66453108661,566.165833,244.041504,485.175873,0.03
20260317_133522,kuka,kuka_main,253,7.56,566,244,437.549423231787,566.165833,244.041504,485.175873,0.03
20260317_133522,kuka,kuka_main,254,7.59,566,244,423.208378209043,566.165833,244.041504,485.175873,0.03
20260317_133522,kuka,kuka_main,255,7.62,566,244,408.791621790957,566.000366,244.000092,437.563782,0.03
20260317_133522,kuka,kuka_main,256,7.65,566,244,394.450576768213,566.000366,244.000092,437.563782,0.03
20260317_133522,kuka,kuka_main,257,7.68,566,244,380.33546891339,566.000366,244.000092,437.563782,0.03
20260317_133522,kuka,kuka_main,258,7.71,566,244,366.592932944741,566.000366,244.000092,437.563782,0.03
20260317_133522,kuka,kuka_main,259,7.74,566,244,353.36361848998,566.000366,244.000092,437.563782,0.03
20260317_133522,kuka,kuka_main,260,7.77,566,244,340.77979605006,566.000366,244.000092,437.563782,0.03
20260317_133522,kuka,kuka_main,261,7.8,566,244,328.962962962963,566.000366,244.000092,437.563782,0.03
20260317_133522,kuka,kuka_main,262,7.83,566,244,318.021449367481,566.000366,244.000092,437.563782,0.03
20260317_133522,kuka,kuka_main,263,7.86,566,244,308.048024166998,566.000366,244.000092,437.563782,0.03
20260317_133522,kuka,kuka_main,264,7.89,566,244,299.117500993275,566.000366,244.000092,437.563782,0.03
20260317_133522,kuka,kuka_main,265,7.92,566,244,291.284344170237,566,244,328.963,0.03
20260317_133522,kuka,kuka_main,266,7.95,566,244,284.58027467775,566,244,328.963,0.03
20260317_133522,kuka,kuka_main,267,7.98,566,244,279.011876115409,566,244,328.963,0.03
20260317_133522,kuka,kuka_main,268,8.01,566,244,274.55820066632,566,244,328.963,0.03
20260317_133522,kuka,kuka_main,269,8.04,566,244,271.168375060886,566,244,328.963,0.03
20260317_133522,kuka,kuka_main,270,8.07,566,244,268.759206540587,566,244,328.963,0.03
20260317_133522,kuka,kuka_main,271,8.1,566,244,267.212788821766,566,244,328.963,0.03
20260317_133522,kuka,kuka_main,272,8.13,566,244,266.374108059413,566,244,328.963,0.03
20260317_133522,kuka,kuka_main,273,8.16,566,244,266.048648810947,566,244,328.963,0.03
20260317_133522,kuka,kuka_main,274,8.19,566,244,266,566,244,328.963,0.03
20260317_133522,kuka,kuka_main,275,8.22,566,244,266.048648810947,566,244,267.213,0.03
20260317_133522,kuka,kuka_main,276,8.25,566,244,266.374108059413,566,244,267.213,0.03
20260317_133522,kuka,kuka_main,277,8.28,566,244,267.212788821766,566,244,267.213,0.03
20260317_133522,kuka,kuka_main,278,8.31,566,244,268.759206540587,566,244,267.213,0.03
20260317_133522,kuka,kuka_main,279,8.34,566,244,271.168375060886,566,244,267.213,0.03
20260317_133522,kuka,kuka_main,280,8.37,566,244,274.55820066632,566,244,267.213,0.03
20260317_133522,kuka,kuka_main,281,8.4,566,244,279.011876115409,566,244,267.213,0.03
20260317_133522,kuka,kuka_main,282,8.43,566,244,284.58027467775,566,244,267.213,0.03
20260317_133522,kuka,kuka_main,283,8.46,566,244,291.284344170238,566,244,267.213,0.03
20260317_133522,kuka,kuka_main,284,8.49,566,244,299.117500993276,566,244,267.213,0.03
20260317_133522,kuka,kuka_main,285,8.52,566,244,308.048024166998,566,244,267.213,0.03
20260317_133522,kuka,kuka_main,286,8.55,566,244,318.021449367481,566,244,267.213,0.03
20260317_133522,kuka,kuka_main,287,8.58,566,244,328.962962962963,566,244,267.213,0.03
20260317_133522,kuka,kuka_main,288,8.61,566,244,340.77979605006,566,244,267.213,0.03
20260317_133522,kuka,kuka_main,289,8.64,566,244,353.36361848998,566,244,267.213,0.03
20260317_133522,kuka,kuka_main,290,8.67,566,244,366.592932944741,566,244,318.021,0.03
20260317_133522,kuka,kuka_main,291,8.7,566,244,380.33546891339,566,244,318.021,0.03
20260317_133522,kuka,kuka_main,292,8.73,566,244,394.450576768213,566,244,318.021,0.03
20260317_133522,kuka,kuka_main,293,8.76,566,244,408.791621790957,566,244,318.021,0.03
20260317_133522,kuka,kuka_main,294,8.79,566,244,423.208378209043,566,244,318.021,0.03
20260317_133522,kuka,kuka_main,295,8.82,566,244,437.549423231787,566,244,318.021,0.03
20260317_133522,kuka,kuka_main,296,8.85,566,244,451.66453108661,566,244,318.021,0.03
20260317_133522,kuka,kuka_main,297,8.88,566,244,465.407067055259,566,244,318.021,0.03
20260317_133522,kuka,kuka_main,298,8.91,566,244,478.63638151002,566,244,318.021,0.03
20260317_133522,kuka,kuka_main,299,8.94,566,244,491.22020394994,566,244,318.021,0.03
20260317_133522,kuka,kuka_main,300,8.97,566,244,503.037037037037,566,244,318.021,0.03
20260317_133522,kuka,kuka_main,301,9,566,244,513.978550632519,566,244,318.021,0.03
20260317_133522,kuka,kuka_main,302,9.03,566,244,523.951975833003,566,244,318.021,0.03
20260317_133522,kuka,kuka_main,303,9.06,566,244,532.882499006725,566,244,318.021,0.03
20260317_133522,kuka,kuka_main,304,9.09,566,244,540.715655829763,566,244,318.021,0.03
20260317_133522,kuka,kuka_main,305,9.12,566,244,547.41972532225,566,244,513.979,0.03
20260317_133522,kuka,kuka_main,306,9.15,566,244,552.988123884591,566,244,513.979,0.03
20260317_133522,kuka,kuka_main,307,9.18,566,244,557.44179933368,566,244,513.979,0.03
20260317_133522,kuka,kuka_main,308,9.21,566,244,560.831624939114,566,244,513.979,0.03
20260317_133522,kuka,kuka_main,309,9.24,566,244,563.240793459413,566,244,513.979,0.03
20260317_133522,kuka,kuka_main,310,9.27,566,244,564.787211178234,566,244,552.988,0.03
20260317_133522,kuka,kuka_main,311,9.3,566,244,565.625891940587,566,244,552.988,0.03
20260317_133522,kuka,kuka_main,312,9.33,566,244,565.951351189053,566,244,552.988,0.03
20260317_133522,kuka,kuka_main,313,9.36,566,244,566,566,244,552.988,0.03
20260317_133522,kuka,kuka_main,314,9.39,565.99740539675,243.96043230043,566.013621667065,566,244,552.988,0.03
20260317_133522,kuka,kuka_main,315,9.42,565.980047570165,243.695725445011,566.104750256636,565.98,243.696,566.105,0.03
20260317_133522,kuka,kuka_main,316,9.45,565.935317929506,243.013598424964,566.339580870095,565.98,243.696,566.105,0.03
20260317_133522,kuka,kuka_main,317,9.48,565.852842317835,241.755845346989,566.772577831364,565.98,243.696,566.105,0.03
20260317_133522,kuka,kuka_main,318,9.51,565.724353330086,239.796388283813,567.447145017048,565.98,243.696,566.105,0.03
20260317_133522,kuka,kuka_main,319,9.54,565.54356263113,237.039330124726,568.39629618657,565.98,243.696,566.105,0.03
20260317_133522,kuka,kuka_main,320,9.57,565.306033273845,233.417007426134,569.643325312314,565.724,239.796,567.447,0.03
20260317_133522,kuka,kuka_main,321,9.6,565.009052017187,228.888043262096,571.20247690977,565.724,239.796,567.447,0.03
20260317_133522,kuka,kuka_main,322,9.63,564.651501644254,223.435400074873,573.079616367667,565.724,239.796,567.447,0.03
20260317_133522,kuka,kuka_main,323,9.66,564.233733280359,217.064432525469,575.272900278117,565.724,239.796,567.447,0.03
20260317_133522,kuka,kuka_main,324,9.69,563.757438711093,209.800940344175,577.773446766759,565.724,239.796,567.447,0.03
20260317_133522,kuka,kuka_main,325,9.72,563.225522700401,201.689221181116,580.566005822895,563.757,209.801,577.773,0.03
20260317_133522,kuka,kuka_main,326,9.75,562.641975308642,192.79012345679,583.62962962963,563.757,209.801,577.773,0.03
20260317_133522,kuka,kuka_main,327,9.78,562.011744210663,183.179099212618,586.938342894017,563.757,209.801,577.773,0.03
20260317_133522,kuka,kuka_main,328,9.81,561.340607013868,172.944256961483,590.461813177194,563.757,209.801,577.773,0.03
20260317_133522,kuka,kuka_main,329,9.84,560.635043576281,162.184414538277,594.166021224528,563.757,209.801,577.773,0.03
20260317_133522,kuka,kuka_main,330,9.87,559.902108324619,151.007151950443,598.013931295749,560.199219,154.275894,596.895081,0.03
20260317_133522,kuka,kuka_main,331,9.9,559.149302572362,139.52686422852,601.9661614951,560.199219,154.275894,596.895081,0.03
20260317_133522,kuka,kuka_main,332,9.93,558.384446837816,127.862814276689,605.981654101468,560.199219,154.275894,596.895081,0.03
20260317_133522,kuka,kuka_main,333,9.96,557.615553162184,116.137185723311,610.018345898532,560.199219,154.275894,596.895081,0.03
20260317_133522,kuka,kuka_main,334,9.99,556.850697427638,104.47313577148,614.0338385049,560.199219,154.275894,596.895081,0.03
20260317_133522,kuka,kuka_main,335,10.02,556.097891675381,92.992848049557,617.986068704251,556.488525,97.2031403,616.540588,0.03
20260317_133522,kuka,kuka_main,336,10.05,555.364956423719,81.815585461723,621.833978775472,556.488525,97.2031403,616.540588,0.03
20260317_133522,kuka,kuka_main,337,10.08,554.659392986132,71.0557430385168,625.538186822806,556.488525,97.2031403,616.540588,0.03
20260317_133522,kuka,kuka_main,338,10.11,553.988255789337,60.8209007873818,629.061657105983,556.488525,97.2031403,616.540588,0.03
20260317_133522,kuka,kuka_main,339,10.14,553.358024691358,51.20987654321,632.37037037037,556.488525,97.2031403,616.540588,0.03
20260317_133522,kuka,kuka_main,340,10.17,552.774477299599,42.3107788188843,635.433994177105,556.488525,97.2031403,616.540588,0.03
20260317_133522,kuka,kuka_main,341,10.2,552.242561288907,34.1990596558247,638.226553233241,556.488525,97.2031403,616.540588,0.03
20260317_133522,kuka,kuka_main,342,10.23,551.766266719641,26.9355674745307,640.727099721883,556.488525,97.2031403,616.540588,0.03
20260317_133522,kuka,kuka_main,343,10.26,551.348498355746,20.5645999251263,642.920383632334,556.488525,97.2031403,616.540588,0.03
20260317_133522,kuka,kuka_main,344,10.29,550.990947982813,15.1119567379034,644.79752309023,556.488525,97.2031403,616.540588,0.03
20260317_133522,kuka,kuka_main,345,10.32,550.693966726155,10.5829925738659,646.356674687686,552.243,34.199,638.227,0.03
20260317_133522,kuka,kuka_main,346,10.35,550.45643736887,6.96066987527377,647.60370381343,552.243,34.199,638.227,0.03
20260317_133522,kuka,kuka_main,347,10.38,550.275646669914,4.20361171618714,648.552854982952,552.243,34.199,638.227,0.03
20260317_133522,kuka,kuka_main,348,10.41,550.147157682165,2.24415465301041,649.227422168636,552.243,34.199,638.227,0.03
20260317_133522,kuka,kuka_main,349,10.44,550.064682070494,0.986401575036325,649.660419129906,552.243,34.199,638.227,0.03
20260317_133522,kuka,kuka_main,350,10.47,550.019952429835,0.304274554989178,649.895249743364,552.243,34.199,638.227,0.03
20260317_133522,kuka,kuka_main,351,10.5,550.00259460325,0.0395676995699148,649.986378332935,552.243,34.199,638.227,0.03
20260317_133522,kuka,kuka_main,352,10.53,550,0,650,550.003,0.04,649.986,0.03
20260317_141257,kuka,kuka_main,1,0,550,0,650,550,3.85867553e-16,650,0.03
20260317_141257,kuka,kuka_main,2,0.03,550.010216250299,-0.0285406357556025,649.990108075107,550,3.85867553e-16,650,0.03
20260317_141257,kuka,kuka_main,3,0.06,550.078562692477,-0.219476728189075,649.923931361253,550,3.85867553e-16,650,0.03
20260317_141257,kuka,kuka_main,4,0.09,550.254685652571,-0.711502775436111,649.753399606241,550,3.85867553e-16,650,0.03
20260317_141257,kuka,kuka_main,5,0.12,550.579433373523,-1.61873450381089,649.438961336747,550.255,-0.712,649.753,0.03
20260317_141257,kuka,kuka_main,6,0.15,551.085358762786,-3.03211336905302,648.949097070953,550.255,-0.712,649.753,0.03
20260317_141257,kuka,kuka_main,7,0.18,551.797222139927,-5.02081105757448,648.259832531182,550.255,-0.712,649.753,0.03
20260317_141257,kuka,kuka_main,8,0.21,552.732493984236,-7.63363398770656,647.354251856534,550.255,-0.712,649.753,0.03
20260317_141257,kuka,kuka_main,9,0.24,553.901857682328,-10.9004278109468,646.222010815524,550.255,-0.712,649.753,0.03
20260317_141257,kuka,kuka_main,10,0.27,555.30971227575,-14.833481913206,644.858850018718,550.255,-0.712,649.753,0.03
20260317_141257,kuka,kuka_main,11,0.3,556.954675208588,-19.428933916055,643.266108131367,550.255,-0.712,649.753,0.03
20260317_141257,kuka,kuka_main,12,0.33,558.83008507507,-24.6681741779719,641.450235086044,550.255,-0.712,649.753,0.03
20260317_141257,kuka,kuka_main,13,0.36,560.924504367171,-30.5192502955887,639.422305295279,550.255,-0.712,649.753,0.03
20260317_141257,kuka,kuka_main,14,0.39,563.222222222222,-36.9382716049383,637.197530864198,550.255,-0.712,649.753,0.03
20260317_141257,kuka,kuka_main,15,0.42,565.703757170513,-43.8708136827017,634.794774803154,556.955,-19.429,643.266,0.03
20260317_141257,kuka,kuka_main,16,0.45,568.346359882896,-51.2533228474547,632.236064240371,556.955,-19.429,643.266,0.03
20260317_141257,kuka,kuka_main,17,0.48,571.124515918396,-59.0145206609149,629.546103634569,556.955,-19.429,643.266,0.03
20260317_141257,kuka,kuka_main,18,0.51,574.010448471812,-67.0768084291887,626.751787987611,556.955,-19.429,643.266,0.03
20260317_141257,kuka,kuka_main,19,0.54,576.974621121325,-75.3576717040181,623.88171605713,556.955,-19.429,643.266,0.03
20260317_141257,kuka,kuka_main,20,0.57,579.986240576101,-83.7710847840279,620.965703569172,568.346,-51.253,632.236,0.03
20260317_141257,kuka,kuka_main,21,0.6,583.013759423899,-92.2289152159722,618.034296430828,568.346,-51.253,632.236,0.03
20260317_141257,kuka,kuka_main,22,0.63,586.025378878675,-100.642328295982,615.11828394287,568.346,-51.253,632.236,0.03
20260317_141257,kuka,kuka_main,23,0.66,588.989551528188,-108.923191570811,612.248212012389,568.346,-51.253,632.236,0.03
20260317_141257,kuka,kuka_main,24,0.69,591.875484081604,-116.985479339085,609.453896365431,568.346,-51.253,632.236,0.03
20260317_141257,kuka,kuka_main,25,0.72,594.653640117104,-124.746677152545,606.763935759629,583.014,-92.229,618.034,0.03
20260317_141257,kuka,kuka_main,26,0.75,597.296242829487,-132.129186317298,604.205225196846,583.014,-92.229,618.034,0.03
20260317_141257,kuka,kuka_main,27,0.78,599.777777777778,-139.061728395062,601.802469135803,583.014,-92.229,618.034,0.03
20260317_141257,kuka,kuka_main,28,0.81,602.075495632829,-145.480749704411,599.577694704721,583.014,-92.229,618.034,0.03
20260317_141257,kuka,kuka_main,29,0.84,604.16991492493,-151.331825822028,597.549764913956,583.014,-92.229,618.034,0.03
20260317_141257,kuka,kuka_main,30,0.87,606.045324791412,-156.571066083945,595.733891868633,583.014,-92.229,618.034,0.03
20260317_141257,kuka,kuka_main,31,0.9,607.69028772425,-161.166518086794,594.141149981282,583.014,-92.229,618.034,0.03
20260317_141257,kuka,kuka_main,32,0.93,609.098142317672,-165.099572189053,592.777989184476,583.014,-92.229,618.034,0.03
20260317_141257,kuka,kuka_main,33,0.96,610.267506015764,-168.366366012293,591.645748143466,583.014,-92.229,618.034,0.03
20260317_141257,kuka,kuka_main,34,0.99,611.202777860073,-170.979188942425,590.740167468818,583.014,-92.229,618.034,0.03
20260317_141257,kuka,kuka_main,35,1.02,611.914641237214,-172.967886630947,590.050902929047,607.69,-161.167,594.141,0.03
20260317_141257,kuka,kuka_main,36,1.05,612.420566626477,-174.381265496189,589.561038663253,607.69,-161.167,594.141,0.03
20260317_141257,kuka,kuka_main,37,1.08,612.745314347429,-175.288497224564,589.246600393759,607.69,-161.167,594.141,0.03
20260317_141257,kuka,kuka_main,38,1.11,612.921437307523,-175.780523271811,589.076068638747,607.69,-161.167,594.141,0.03
20260317_141257,kuka,kuka_main,39,1.14,612.989783749701,-175.971459364245,589.009891924892,607.69,-161.167,594.141,0.03
20260317_141257,kuka,kuka_main,40,1.17,613,-176,589,613,-176,589,0.03
20260317_141257,kuka,kuka_main,41,1.2,613,-176,588.951351189053,613,-176,589,0.03
20260317_141257,kuka,kuka_main,42,1.23,613,-176,588.625891940587,613,-176,589,0.03
20260317_141257,kuka,kuka_main,43,1.26,613,-176,587.787211178234,613,-176,589,0.03
20260317_141257,kuka,kuka_main,44,1.29,613,-176,586.240793459413,613,-176,589,0.03
20260317_141257,kuka,kuka_main,45,1.32,613,-176,583.831624939114,613,-176,587.787,0.03
20260317_141257,kuka,kuka_main,46,1.35,613,-176,580.44179933368,613,-176,587.787,0.03
20260317_141257,kuka,kuka_main,47,1.38,613,-176,575.988123884591,613,-176,587.787,0.03
20260317_141257,kuka,kuka_main,48,1.41,613,-176,570.41972532225,613,-176,587.787,0.03
20260317_141257,kuka,kuka_main,49,1.44,613,-176,563.715655829762,613,-176,587.787,0.03
20260317_141257,kuka,kuka_main,50,1.47,613,-176,555.882499006724,613,-176,587.787,0.03
20260317_141257,kuka,kuka_main,51,1.5,613,-176,546.951975833002,613,-176,587.787,0.03
20260317_141257,kuka,kuka_main,52,1.53,613,-176,536.978550632519,613,-176,587.787,0.03
20260317_141257,kuka,kuka_main,53,1.56,613,-176,526.037037037037,613,-176,587.787,0.03
20260317_141257,kuka,kuka_main,54,1.59,613,-176,514.22020394994,613,-176,587.787,0.03
20260317_141257,kuka,kuka_main,55,1.62,613,-176,501.63638151002,613,-176,546.952,0.03
20260317_141257,kuka,kuka_main,56,1.65,613,-176,488.407067055259,613,-176,546.952,0.03
20260317_141257,kuka,kuka_main,57,1.68,613,-176,474.66453108661,613,-176,546.952,0.03
20260317_141257,kuka,kuka_main,58,1.71,613,-176,460.549423231787,613,-176,546.952,0.03
20260317_141257,kuka,kuka_main,59,1.74,613,-176,446.208378209043,613,-176,546.952,0.03
20260317_141257,kuka,kuka_main,60,1.77,613,-176,431.791621790957,613,-176,546.952,0.03
20260317_141257,kuka,kuka_main,61,1.8,613,-176,417.450576768213,613,-176,546.952,0.03
20260317_141257,kuka,kuka_main,62,1.83,613,-176,403.33546891339,613,-176,546.952,0.03
20260317_141257,kuka,kuka_main,63,1.86,613,-176,389.592932944741,613,-176,546.952,0.03
20260317_141257,kuka,kuka_main,64,1.89,613,-176,376.36361848998,613,-176,546.952,0.03
20260317_141257,kuka,kuka_main,65,1.92,613,-176,363.77979605006,613.810852,-176.155273,423.791473,0.03
20260317_141257,kuka,kuka_main,66,1.95,613,-176,351.962962962963,613.810852,-176.155273,423.791473,0.03
20260317_141257,kuka,kuka_main,67,1.98,613,-176,341.021449367481,613.810852,-176.155273,423.791473,0.03
20260317_141257,kuka,kuka_main,68,2.01,613,-176,331.048024166998,613.810852,-176.155273,423.791473,0.03
20260317_141257,kuka,kuka_main,69,2.04,613,-176,322.117500993275,613.810852,-176.155273,423.791473,0.03
20260317_141257,kuka,kuka_main,70,2.07,613,-176,314.284344170237,613.810852,-176.155273,423.791473,0.03
20260317_141257,kuka,kuka_main,71,2.1,613,-176,307.58027467775,613.810852,-176.155273,423.791473,0.03
20260317_141257,kuka,kuka_main,72,2.13,613,-176,302.011876115409,613.810852,-176.155273,423.791473,0.03
20260317_141257,kuka,kuka_main,73,2.16,613,-176,297.55820066632,613.810852,-176.155273,423.791473,0.03
20260317_141257,kuka,kuka_main,74,2.19,613,-176,294.168375060886,613.810852,-176.155273,423.791473,0.03
20260317_141257,kuka,kuka_main,75,2.22,613,-176,291.759206540587,613.001221,-176.000229,314.308594,0.03
20260317_141257,kuka,kuka_main,76,2.25,613,-176,290.212788821766,613.001221,-176.000229,314.308594,0.03
20260317_141257,kuka,kuka_main,77,2.28,613,-176,289.374108059413,613.001221,-176.000229,314.308594,0.03
20260317_141257,kuka,kuka_main,78,2.31,613,-176,289.048648810947,613.001221,-176.000229,314.308594,0.03
20260317_141257,kuka,kuka_main,79,2.34,613,-176,289,613.001221,-176.000229,314.308594,0.03
20260317_141257,kuka,kuka_main,80,2.37,613,-176,289.048648810947,613,-176,290.213,0.03
20260317_141257,kuka,kuka_main,81,2.4,613,-176,289.374108059413,613,-176,290.213,0.03
20260317_141257,kuka,kuka_main,82,2.43,613,-176,290.212788821766,613,-176,290.213,0.03
20260317_141257,kuka,kuka_main,83,2.46,613,-176,291.759206540587,613,-176,290.213,0.03
20260317_141257,kuka,kuka_main,84,2.49,613,-176,294.168375060886,613,-176,290.213,0.03
20260317_141257,kuka,kuka_main,85,2.52,613,-176,297.55820066632,613,-176,290.213,0.03
