Time_s,RL_SpeedFactor,RL_PulseFactor,RL_Thickness_um,Baseline_Thickness_um,Reward
5.67,0.999998390674591,0.50001585483551,71.7753947167561,287.092013233866,10.3113773579845
5.7,0.99999862909317,0.500011086463928,94.3001870400363,377.191867604995,10.2827258702175
5.73,0.999998807907104,0.500008285045624,132.68450828694,500,1.99391256268964
5.76,0.999998927116394,0.500006794929504,206.708928548999,500,-19.7507069441628
5.79,0.999998927116394,0.500006198883057,381.143795158308,500,-19.7577950465922
5.82,0.999998807907104,0.500006794929504,500,500,-19.6842713126687
5.85,0.99999862909317,0.500008165836334,500,500,-19.6846828002261
5.88,0.999998092651367,0.500011563301086,500,500,-19.6850982330114
5.91,0.999998509883881,0.500009119510651,500,500,-19.6878656689879
5.94,0.99999862909317,0.500008344650269,370.190608631146,500,-19.6950030420908
5.97,0.999998807907104,0.500006496906281,200.937916205266,500,-19.5040762226226
6,0.999998807907104,0.500007688999176,129.150767132191,500,2.58084795822794
6.03,0.99999862909317,0.500010073184967,91.9599009079717,367.831688884784,10.4959237773774
6.06,0.999998390674591,0.500014364719391,70.1660465362945,280.655671385242,10.4959234793542
6.09,0.999998092651367,0.500021815299988,56.2934969499706,225.163734285765,10.4959231813309
6.12,0.999997615814209,0.500034391880035,46.9327018176409,187.717447773552,4.48521915773723
6.15,0.999997019767761,0.500056803226471,40.3451083056244,161.361620549976,2.77010819211531
6.18,0.9999960064888,0.500095963478088,35.5676050042488,142.242551678497,1.49796230209677
6.21,0.99999475479126,0.500163376331329,32.0318376926433,128.084826657717,0.527169597977206
6.24,0.999991297721863,0.500264048576355,29.3849865989938,117.476884322549,-15.0760807564427
6.27,0.999984741210938,0.500401258468628,27.3996731633896,109.5091373727,-15.1257983810702
6.3,0.999975562095642,0.500573039054871,25.9250725558658,103.579046328064,-15.235392804632
6.33,0.999964356422424,0.500758171081543,24.8587320912962,99.2808404242799,-15.3506052634579
6.36,0.999952375888824,0.500940799713135,24.1316534957543,96.3407423033769,-15.4702806532147
6.39,0.999948382377625,0.500998437404633,23.6929371955326,94.5779964711259,-15.5931566305408
6.42,0.999904274940491,0.501552224159241,23.5454530347771,93.8813467903568,-14.643730849173
6.45,0.999896228313446,0.501648128032684,23.6289203428339,94.195381222988,-14.8962338159229
6.48,0.999904811382294,0.501548111438751,23.954655436923,95.5137689888776,-15.0211081779321
6.51,0.999923050403595,0.501325309276581,24.5362427833813,97.8779817233053,-15.1440665469515
6.54,0.999940752983093,0.50109475851059,25.4022978538108,101.381195520542,-15.2637319284932
6.57,0.999969720840454,0.500668942928314,26.5808363683028,106.178071950923,-15.253750243662
6.6,0.999980449676514,0.500484526157379,28.1533855144085,112.502319793047,-15.3632387802558
6.63,0.999987781047821,0.500342905521393,30.194997530244,120.69573984485,-0.417373542991293
6.66,0.999993026256561,0.50022554397583,32.8289128491263,131.255527847642,0.145836675823293
6.69,0.999996244907379,0.500142812728882,36.2385566094591,144.9122914817,0.911408724173144
6.72,0.999997019767761,0.500113785266876,40.6999812397405,162.762399851168,2.01074150722586
6.75,0.999997854232788,0.500067591667175,46.631787026776,186.501535963772,3.42548106063004
6.78,0.999998390674591,0.500040769577026,54.7190401603826,218.857962905411,9.20915632614913
6.81,0.999998807907104,0.50002521276474,66.1153151311437,264.447610351413,9.16066693001875
6.84,0.999999165534973,0.500016331672668,82.9020040430399,331.596908392536,9.12188430875375
6.87,0.999999046325684,0.500006258487701,109.158690361834,436.628879767032,4.76006947600596
6.9,0.999999165534973,0.500004649162292,153.833586653163,500,-19.3240614878106
6.93,0.999999225139618,0.500003755092621,239.900097828041,500,-19.3240611897874
6.96,0.999999225139618,0.500003397464752,442.587253503212,500,-19.3240608917641
6.99,0.999999165534973,0.500003516674042,500,500,-19.3240611897874
7.02,0.999999165534973,0.500003457069397,500,500,-19.4586816650046
7.05,0.999998807907104,0.500004947185516,500,500,-19.458683453144
7.08,0.999999046325684,0.50000387430191,500,500,-19.4586828570975
7.11,0.999999165534973,0.500003516674042,430.991283014427,500,-19.4586822610511
7.14,0.999999225139618,0.500003635883331,234.958965274072,500,-19.4586819630278
7.17,0.999998927116394,0.500005781650543,152.050550722897,500,-19.3659812751435
7.2,0.999998807907104,0.500007450580597,109.320484870546,437.274902297685,4.70197113187157
7.23,0.99999862909317,0.500010430812836,84.4988736612725,337.987980306031,10.6340193209029
7.26,0.999998390674591,0.500015377998352,68.9212211787253,275.675962359222,10.6340190228797
7.29,0.999997973442078,0.500023722648621,58.6439645714443,234.564253933463,10.4069417845123
7.32,0.999997019767761,0.500039279460907,51.6656918301503,206.645917537081,10.6251517349514
7.35,0.99999612569809,0.500063180923462,46.8883070441175,187.528805052482,4.84722879400397
7.38,0.999995172023773,0.500101804733276,43.6773033973166,174.672805060677,3.80435103730203
7.41,0.999993860721588,0.500162243843079,41.6556300788011,166.567448287279,3.20066620316949
7.44,0.999991953372955,0.50024801492691,40.6007607478977,162.321220023832,2.83082001087166
7.47,0.999988973140717,0.500313758850098,40.3878590164538,161.448342967983,2.65430905325337
7.5,0.99998539686203,0.500383317470551,40.9717986721417,163.759257852253,2.68147974375932
7.53,0.999983370304108,0.500423729419708,42.3645932638012,169.31207000365,2.9062657023924
7.56,0.999982535839081,0.500439465045929,44.6415662835275,178.406339923384,3.34874844643124
7.59,0.999982535839081,0.500439584255219,47.9464551445674,191.614010195914,4.04617924195952
7.62,0.999984741210938,0.500397264957428,52.5055265659368,209.85216775575,9.42630977939281
7.65,0.999987423419952,0.500342726707458,58.6691702642541,234.512981902664,9.29751180315019
7.68,0.999991297721863,0.500261723995209,66.9560195866101,267.68163025539,9.17073937132851
7.71,0.999994099140167,0.500195980072021,78.1559700475485,312.499548072621,9.04732429786091
7.74,0.99999612569809,0.500144481658936,93.4723070464755,373.779770983375,8.92851692897902
7.77,0.999995827674866,0.50009685754776,114.792319334291,459.078431111515,3.81547813935226
7.8,0.999997198581696,0.500057816505432,145.174028900267,500,0.671175938996951
7.83,0.999998092651367,0.500033140182495,189.75512565489,500,-19.9096835031549
